DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,"DEPRECATION_REASON"
1425,24-9-2008,2008.011,Coordinate Reference System,31700,3844,"Base CRS does not exist but is an alias for S-42."
1660,5-1-2012,2011.082,Coordinate Reference System,2192,2154,"Withdrawn and replaced before being put into use."
974,17-6-2005,2005.31,Coordinate Reference System,2214,3119,"Typographic error in CRS name."
278,18-1-2002,2002.01,Coordinate Reference System,4228,4192,"Dependent datum 6228 in error."
282,18-1-2002,2002.01,Coordinate Reference System,22832,2214,"Base geogCRS 4228 deprecated due to datum error."
46,5-6-2001,2001.181,Coordinate Reference System,31462,31466,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name."
47,5-6-2001,2001.181,Coordinate Reference System,31463,31467,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name."
48,5-6-2001,2001.181,Coordinate Reference System,31464,31468,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name."
49,5-6-2001,2001.181,Coordinate Reference System,31465,31469,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name."
1578,20-5-2010,2010.055,Coordinate Reference System,4855,5105,"Error in projection latitude of origin."
1579,20-5-2010,2010.055,Coordinate Reference System,4856,5106,"Error in projection latitude of origin."
1580,20-5-2010,2010.055,Coordinate Reference System,4857,5107,"Error in projection latitude of origin."
1581,20-5-2010,2010.055,Coordinate Reference System,4858,5108,"Error in projection latitude of origin."
1582,20-5-2010,2010.055,Coordinate Reference System,4859,5109,"Error in projection latitude of origin."
1571,20-5-2010,2010.055,Coordinate Reference System,4869,5119,"Error in projection latitude of origin."
1572,20-5-2010,2010.055,Coordinate Reference System,4870,5120,"Error in projection latitude of origin."
1575,20-5-2010,2010.055,Coordinate Reference System,4871,5121,"Error in projection latitude of origin."
1576,20-5-2010,2010.055,Coordinate Reference System,4872,5122,"Error in projection latitude of origin."
1577,20-5-2010,2010.055,Coordinate Reference System,4873,5123,"Error in projection latitude of origin."
1589,20-5-2010,2010.055,Coordinate Reference System,4874,5124,"Error in projection latitude of origin."
1590,20-5-2010,2010.055,Coordinate Reference System,4875,5125,"Error in projection latitude of origin."
1591,20-5-2010,2010.055,Coordinate Reference System,4876,5126,"Error in projection latitude of origin."
1592,20-5-2010,2010.055,Coordinate Reference System,4877,5127,"Error in projection latitude of origin."
1593,20-5-2010,2010.055,Coordinate Reference System,4878,5128,"Error in projection latitude of origin."
1594,20-5-2010,2010.055,Coordinate Reference System,4879,5129,"Error in projection latitude of origin."
1595,20-5-2010,2010.055,Coordinate Reference System,4880,5130,"Error in projection latitude of origin."
1237,6-2-2007,2007.017,Coordinate Reference System,3143,3460,"Projection used by this CRS deprecated due to error in projection parameter."
959,14-4-2005,2005.102,Coordinate Reference System,4233,4684,"Error in information source records after code GAN for a system in Democratic Republic of Congo called Gandajika incorrectly associated with the Gan system of Maldives."
963,14-4-2005,2005.102,Coordinate Reference System,4233,4685,"Error in information source records after code GAN for a system in Democratic Republic of Congo called Gandajika incorrectly associated with the Gan system of Maldives."
424,12-2-2002,2002.01,Coordinate Reference System,4234,4197,"Dependent datum 6228 deprecated due to ellipsoid error."
587,5-1-2004,2003.38,Coordinate Reference System,4347,4939,"Name changed to omit CRS subtype and thereby reflect that in common usage."
533,5-1-2004,2003.38,Coordinate Reference System,4348,4938,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1005,30-9-2005,2005.15,Coordinate Reference System,4685,4696,"This is a baseline used in several systems but none of these systems have been named after the baseline."
425,12-2-2002,2002.01,Coordinate Reference System,23433,2312,"Base geogCRS 4234 deprecated due to ellipsoid error."
1693,14-2-2014,2012.007,Coordinate Reference System,28348,28348,"For dataset releases between 2012-01 and 2014-02 (v7.9.4 to v8.3.3 inclusive) this record was shown as deprecated due to falling outside the EEZ area. Reinstated to accord with ratified extensions of limit of Australian continental shelf beyond EEZ."
1729,17-1-2013,2012.095,Coordinate Reference System,3356,6128,"Incorrect linear unit."
479,29-11-2002,2002.87,Coordinate Reference System,4235,4623,"Incorrect name."
586,5-1-2004,2003.38,Coordinate Reference System,4349,4941,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1129,25-9-2006,2006.851,Coordinate Reference System,3366,3407,"Error in related coordinate system - incorrect unit."
534,5-1-2004,2003.38,Coordinate Reference System,4350,4940,"Name changed to omit CRS subtype and thereby reflect that in common usage."
520,14-8-2003,2003.24,Coordinate Reference System,2982,3060,"Incorrect spelling of name."
519,14-8-2003,2003.24,Coordinate Reference System,4634,4662,"Incorrect spelling of name."
1848,24-6-2015,2015.02,Coordinate Reference System,6978,7134,"Datum associated with incorrect ellipsoid."
1850,24-6-2015,2015.02,Coordinate Reference System,6979,7135,"Datum associated with incorrect ellipsoid."
1849,24-6-2015,2015.02,Coordinate Reference System,6980,7136,"Datum associated with incorrect ellipsoid."
1851,24-6-2015,2015.02,Coordinate Reference System,6985,7137,"Datum associated with incorrect ellipsoid."
1852,24-6-2015,2015.02,Coordinate Reference System,6986,7138,"Datum associated with incorrect ellipsoid."
1853,24-6-2015,2015.02,Coordinate Reference System,6987,7139,"Datum associated with incorrect ellipsoid."
538,5-1-2004,2003.38,Coordinate Reference System,4330,4910,"Name changed to omit CRS subtype and thereby reflect that in common usage."
539,5-1-2004,2003.38,Coordinate Reference System,4331,4911,"Name changed to omit CRS subtype and thereby reflect that in common usage."
540,5-1-2004,2003.38,Coordinate Reference System,4332,4912,"Name changed to omit CRS subtype and thereby reflect that in common usage."
541,5-1-2004,2003.38,Coordinate Reference System,4333,4913,"Name changed to omit CRS subtype and thereby reflect that in common usage."
542,5-1-2004,2003.38,Coordinate Reference System,4334,4914,"Name changed to omit CRS subtype and thereby reflect that in common usage."
543,5-1-2004,2003.38,Coordinate Reference System,4335,4915,"Name changed to omit CRS subtype and thereby reflect that in common usage."
544,5-1-2004,2003.38,Coordinate Reference System,4336,4916,"Name changed to omit CRS subtype and thereby reflect that in common usage."
545,5-1-2004,2003.38,Coordinate Reference System,4337,4917,"Name changed to omit CRS subtype and thereby reflect that in common usage."
546,5-1-2004,2003.38,Coordinate Reference System,4338,4918,"Name changed to omit CRS subtype and thereby reflect that in common usage."
585,5-1-2004,2003.38,Coordinate Reference System,4351,4943,"Name changed to omit CRS subtype and thereby reflect that in common usage."
535,5-1-2004,2003.38,Coordinate Reference System,4352,4942,"Name changed to omit CRS subtype and thereby reflect that in common usage."
537,5-1-2004,2003.38,Coordinate Reference System,4385,4919,"Name changed to omit CRS subtype and thereby reflect that in common usage."
568,5-1-2004,2003.38,Coordinate Reference System,4386,4945,"Name changed to omit CRS subtype and thereby reflect that in common usage."
536,5-1-2004,2003.38,Coordinate Reference System,4387,4944,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1012,23-11-2005,2005.101,Coordinate Reference System,2979,3336,"Incorrect base geogCRS name."
584,5-1-2004,2003.38,Coordinate Reference System,4353,4947,"Name changed to omit CRS subtype and thereby reflect that in common usage."
547,5-1-2004,2003.38,Coordinate Reference System,4354,4946,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1013,23-11-2005,2005.101,Coordinate Reference System,4631,4698,"Incorrect name."
1497,2-6-2009,2009.011,Coordinate Reference System,3314,3985,"Incorrect projection FE and FN values and CS axes abbreviations."
1498,2-6-2009,2009.011,Coordinate Reference System,3315,3989,"Incorrect projection and CS definitions."
1499,2-6-2009,2009.011,Coordinate Reference System,3315,3988,"Incorrect projection and CS definitions."
1500,2-6-2009,2009.011,Coordinate Reference System,3315,3987,"Incorrect projection and CS definitions."
1501,2-6-2009,2009.011,Coordinate Reference System,3315,3986,"Incorrect projection and CS definitions."
1513,30-6-2009,2009.047,Coordinate Reference System,3985,4415,"Error in latitude of origin parameter value in dependent projection."
1112,24-7-2006,2006.251,Coordinate Reference System,24571,3167,"Incorrect unit for ellipsoid and projection."
1113,24-7-2006,2006.251,Coordinate Reference System,24571,3168,"Incorrect unit for ellipsoid and projection."
1015,28-11-2005,2005.76,Coordinate Reference System,2600,3346,"Incorrect CRS name."
1730,17-1-2013,2012.095,Coordinate Reference System,3357,6129,"Incorrect linear unit."
567,5-1-2004,2003.38,Coordinate Reference System,4388,4949,"Name changed to omit CRS subtype and thereby reflect that in common usage."
548,5-1-2004,2003.38,Coordinate Reference System,4389,4948,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1046,16-3-2006,2005.58,Coordinate Reference System,3105,3345,"Base geogCRS deprecated because associated with incorrect ellipsoid."
1047,16-3-2006,2005.58,Coordinate Reference System,3105,3369,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
280,18-1-2002,2002.01,Coordinate Reference System,4260,4193,"Dependent datum 6260 in error."
1040,16-3-2006,2005.58,Coordinate Reference System,4681,4700,"Datum deprecated because associated with incorrect ellipsoid."
1041,16-3-2006,2005.58,Coordinate Reference System,4681,4702,"Datum deprecated because associated with incorrect ellipsoid."
498,16-1-2003,2003.02,Coordinate Reference System,25700,3002,"Associated with incorrect datum resulting in map projection longitude being incompatible with prime meridian."
462,19-9-2002,2002.64,Coordinate Reference System,26193,26194,"Projection on which this CRS is dependent deprecated due to error in scale factor."
50,5-6-2001,2001.18,Coordinate Reference System,31265,31275,"ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation."
51,5-6-2001,2001.18,Coordinate Reference System,31266,31276,"ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation."
71,5-6-2001,2001.18,Coordinate Reference System,31267,31277,"ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation."
72,5-6-2001,2001.18,Coordinate Reference System,31268,31278,"ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation."
74,5-6-2001,2001.182,Coordinate Reference System,31291,31281,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
75,5-6-2001,2001.182,Coordinate Reference System,31292,31282,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
76,5-6-2001,2001.182,Coordinate Reference System,31293,31283,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
1462,2-6-2009,2009.015,Coordinate Reference System,2170,3911,"Change of base CRS geodetic datum."
1461,2-6-2009,2009.015,Coordinate Reference System,3787,3912,"Change of base CRS geodetic datum."
1844,29-8-2018,2018.024,Coordinate Reference System,3907,8677,"Incorrect axis order in coordinate system."
1854,29-8-2018,2018.024,Coordinate Reference System,3908,8678,"Incorrect axis order in coordinate system."
1857,29-8-2018,2018.024,Coordinate Reference System,3909,6316,"Incorrect axis order in coordinate system."
1894,29-8-2018,2018.024,Coordinate Reference System,3910,8679,"Incorrect axis order in coordinate system."
1899,29-8-2018,2018.037,Coordinate Reference System,3911,8686,"Incorrect axis order in coordinate system."
1022,6-1-2006,2005.751,Coordinate Reference System,4264,4704,"Datum deprecated."
1023,6-1-2006,2005.751,Coordinate Reference System,4264,4705,"Datum deprecated."
582,5-1-2004,2003.38,Coordinate Reference System,4357,4953,"Name changed to omit CRS subtype and thereby reflect that in common usage."
550,5-1-2004,2003.38,Coordinate Reference System,4358,4952,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1019,6-1-2006,2005.751,Coordinate Reference System,26432,3353,"Base geographic CRS deprecated."
1021,6-1-2006,2005.751,Coordinate Reference System,26432,3354,"Base geographic CRS deprecated."
500,16-1-2003,2003.02,Coordinate Reference System,26591,3003,"Associated with incorrect datum resulting in map projection longitude being incompatible with prime meridian."
502,16-1-2003,2003.02,Coordinate Reference System,26592,3004,"Associated with incorrect datum resulting in map projection longitude being incompatible with prime meridian."
1457,2-6-2009,2009.015,Coordinate Reference System,31275,3907,"Change of base CRS geodetic datum."
1458,2-6-2009,2009.015,Coordinate Reference System,31276,3908,"Change of base CRS geodetic datum."
1459,2-6-2009,2009.015,Coordinate Reference System,31277,3909,"Change of base CRS geodetic datum."
73,28-8-2001,2001.31,Coordinate Reference System,31278,31279,"ProjCRS related to incorrect projection."
1460,2-6-2009,2009.015,Coordinate Reference System,31279,3910,"Change of base CRS geodetic datum."
77,5-6-2001,2001.182,Coordinate Reference System,31294,31284,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
78,5-6-2001,2001.182,Coordinate Reference System,31295,31285,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
79,5-6-2001,2001.182,Coordinate Reference System,31296,31286,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
80,5-6-2001,2001.182,Coordinate Reference System,31297,31287,"ProjCRS related to inappropriate coordinate system resulting in incorrect axes."
1384,11-4-2008,2008.024,Coordinate Reference System,2085,3795,"Incorrect projection definition."
1383,11-4-2008,2008.024,Coordinate Reference System,2086,3796,"Incorrect projection definition."
1412,9-6-2008,2008.042,Coordinate Reference System,3774,3800,"Projection record upon which this CRS is dependent deprecated due to error in scale factor unit."
986,5-7-2005,2005.34,Coordinate Reference System,26747,26799,"Error in dependent projection record."
1655,8-10-2011,2011.089,Coordinate Reference System,26801,5623,"Associated with incorrect ellipsoid and datum."
1656,8-10-2011,2011.089,Coordinate Reference System,26802,5624,"Associated with incorrect ellipsoid and datum."
1657,8-10-2011,2011.089,Coordinate Reference System,26803,5625,"Associated with incorrect ellsoid and datum."
1731,12-6-2013,2013.02,Coordinate Reference System,26811,6200,"Correction to base CRS."
1733,12-6-2013,2013.02,Coordinate Reference System,26812,6201,"Correction to base CRS."
1406,23-6-2008,2008.041,Coordinate Reference System,26824,26854,"Incorrect CS axis units; erroneous projection parameter values."
1783,20-5-2014,2014.032,Coordinate Reference System,6517,6880,"Incorrect base CRS."
1838,24-6-2015,2015.037,Coordinate Reference System,6996,7131,"Error in scale factor unit in associated map projection."
1839,24-6-2015,2015.037,Coordinate Reference System,6997,7132,"Error in scale factor unit in associated map projection."
1782,20-5-2014,2014.032,Coordinate Reference System,6604,6879,"Incorrect base CRS."
1414,9-6-2008,2008.042,Coordinate Reference System,3782,3802,"Projection record upon which this CRS is dependent deprecated due to error in scale factor unit."
581,5-1-2004,2003.38,Coordinate Reference System,4359,4955,"Name changed to omit CRS subtype and thereby reflect that in common usage."
551,5-1-2004,2003.38,Coordinate Reference System,4360,4954,"Name changed to omit CRS subtype and thereby reflect that in common usage."
413,13-7-2002,2002.41,Coordinate Reference System,2036,2953,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
421,13-7-2002,2002.41,Coordinate Reference System,2037,2960,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
422,13-7-2002,2002.41,Coordinate Reference System,2038,2961,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
415,13-7-2002,2002.41,Coordinate Reference System,2139,2944,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
406,13-7-2002,2002.41,Coordinate Reference System,2140,2945,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
407,13-7-2002,2002.41,Coordinate Reference System,2141,2946,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
408,13-7-2002,2002.41,Coordinate Reference System,2142,2947,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
409,13-7-2002,2002.41,Coordinate Reference System,2143,2948,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
410,13-7-2002,2002.41,Coordinate Reference System,2144,2949,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
411,13-7-2002,2002.41,Coordinate Reference System,2145,2950,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
412,13-7-2002,2002.41,Coordinate Reference System,2146,2951,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
405,13-7-2002,2002.41,Coordinate Reference System,2147,2952,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
423,13-7-2002,2002.41,Coordinate Reference System,2148,2962,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
420,13-7-2002,2002.41,Coordinate Reference System,2149,2959,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
419,13-7-2002,2002.41,Coordinate Reference System,2150,2958,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
418,13-7-2002,2002.41,Coordinate Reference System,2151,2957,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
417,13-7-2002,2002.41,Coordinate Reference System,2152,2956,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
416,13-7-2002,2002.41,Coordinate Reference System,2153,2955,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
1418,9-9-2008,2008.076,Coordinate Reference System,3349,3832,"Error in value of associated projection longitude of origin."
1420,19-9-2008,2008.088,Coordinate Reference System,3752,3994,"Dependent proj associated with inappropriate conversion method."
1792,18-9-2014,2014.062,Coordinate Reference System,3973,6931,"Associated with incorrect map projection method."
1793,18-9-2014,2014.062,Coordinate Reference System,3974,6932,"Associated with incorrect map projection method."
1789,18-9-2014,2014.062,Coordinate Reference System,3975,6933,"Associated with incorrect map projection method."
1786,28-7-2014,2014.033,Coordinate Reference System,6871,6893,"Incorrect horizontal CRS."
1377,14-3-2008,2008.003,Coordinate Reference System,32662,32663,"Incorrect association of spherical method with ellipsoidal base CRS."
1378,14-3-2008,2008.003,Coordinate Reference System,32662,3786,"Incorrect association of spherical method with ellipsoidal base CRS."
1508,7-6-2009,2009.023,Coordinate Reference System,3786,4088,"Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters."
2043,30-3-2020,2020.02,Coordinate Reference System,4088,4087,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
571,5-1-2004,2003.38,Coordinate Reference System,4379,4981,"Name changed to omit CRS subtype and thereby reflect that in common usage."
564,5-1-2004,2003.38,Coordinate Reference System,4380,4980,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1507,7-6-2009,2009.023,Coordinate Reference System,32663,4087,"Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters."
109,28-8-2001,2001.32,Coordinate Reference System,2155,2194,"Dependent upon deprecated coordinate operation 15300."
943,22-9-2004,2004.45,Coordinate Reference System,2194,3102,"Dependent upon deprecated coordinate operation 15300."
590,5-1-2004,2003.38,Coordinate Reference System,4341,4935,"Name changed to omit CRS subtype and thereby reflect that in common usage."
531,5-1-2004,2003.38,Coordinate Reference System,4342,4934,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1000,9-9-2005,2004.67,Coordinate Reference System,5804,5818,"Datum deprecated, coordinate system corrected."
1001,9-9-2005,2004.67,Coordinate Reference System,5805,5818,"Datum deprecated."
1950,21-2-2019,2017.04,Coordinate Reference System,5806,8821,"Example changed to be consistent with IOGP P7/17 format."
1951,21-2-2019,2017.04,Coordinate Reference System,5806,8377,"Example changed to be consistent with IOGP P7/17 format."
1949,21-2-2019,2017.04,Coordinate Reference System,5807,5817,"Use Tombak LNG plant definition as example for an engineering grid for a local site."
2049,15-6-2020,2020.048,Coordinate Reference System,5818,32764,"Replaced by ordinal CS removing necessity for units with a count."
2050,15-6-2020,2020.048,Coordinate Reference System,5859,32765,"Replaced by ordinal CS removing necessity for units with a count."
588,5-1-2004,2003.38,Coordinate Reference System,4345,4937,"Name changed to omit CRS subtype and thereby reflect that in common usage."
532,5-1-2004,2003.38,Coordinate Reference System,4346,4936,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1574,20-5-2010,2010.055,Coordinate Reference System,4860,5110,"Error in projection latitude of origin."
1573,20-5-2010,2010.055,Coordinate Reference System,4861,5111,"Error in projection latitude of origin."
1583,20-5-2010,2010.055,Coordinate Reference System,4862,5112,"Error in projection latitude of origin."
1584,20-5-2010,2010.055,Coordinate Reference System,4863,5113,"Error in projection latitude of origin."
1585,20-5-2010,2010.055,Coordinate Reference System,4864,5114,"Error in projection latitude of origin."
1586,20-5-2010,2010.055,Coordinate Reference System,4865,5115,"Error in projection latitude of origin."
1587,20-5-2010,2010.055,Coordinate Reference System,4866,5116,"Error in projection latitude of origin."
1588,20-5-2010,2010.055,Coordinate Reference System,4867,5117,"Error in projection latitude of origin."
1570,20-5-2010,2010.055,Coordinate Reference System,4868,5118,"Error in projection latitude of origin."
941,19-7-2004,2004.44,Coordinate Reference System,31900,31901,"Error in constituent projection scale factor parameter value."
392,13-7-2002,2002.25,Coordinate Reference System,2191,2942,"Information from Portugal suggests EuroGeographics information is incomplete."
393,13-7-2002,2002.25,Coordinate Reference System,2191,2943,"Information from Portugal suggests EuroGeographics information is incomplete."
593,6-1-2004,2003.381,Coordinate Reference System,4126,4669,"Name changed to omit reference to ETRS89."
390,13-7-2002,2002.25,Coordinate Reference System,4185,4615,"Information from Portugal suggests EuroGeographics information is incomplete."
391,13-7-2002,2002.25,Coordinate Reference System,4185,4616,"Information from Portugal suggests EuroGeographics information is incomplete."
583,5-1-2004,2003.38,Coordinate Reference System,4355,4951,"Name changed to omit CRS subtype and reference to ETRS89 and thereby reflect that in common usage."
549,5-1-2004,2003.38,Coordinate Reference System,4356,4950,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1042,16-3-2006,2005.58,Coordinate Reference System,3103,3343,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1043,16-3-2006,2005.58,Coordinate Reference System,3103,3367,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1044,16-3-2006,2005.58,Coordinate Reference System,3104,3344,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1045,16-3-2006,2005.58,Coordinate Reference System,3104,3368,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1735,12-6-2013,2013.02,Coordinate Reference System,26813,6202,"Correction to base CRS."
291,12-2-2002,2002.21,Coordinate Reference System,32074,32064,"Change name to include unit abbreviation per US State Plane CRSs."
294,12-2-2002,2002.21,Coordinate Reference System,32075,32065,"Change name to include unit abbreviation per US State Plane CRSs."
295,12-2-2002,2002.21,Coordinate Reference System,32076,32066,"Change name to include unit abbreviation per US State Plane CRSs."
296,12-2-2002,2002.21,Coordinate Reference System,32077,32067,"Change name to include unit abbreviation per US State Plane CRSs."
1795,4-1-2015,2014.094,Coordinate Reference System,6200,6966,"Erroneous value for (typo in) map projection latitude of origin value."
1523,5-9-2009,2009.067,Coordinate Reference System,32018,4456,"Error in dependent projection values of FE and FN."
1520,5-9-2009,2009.067,Coordinate Reference System,32029,4455,"Error in dependent projection value of SP2."
268,6-11-2001,2001.45,Coordinate Reference System,32036,2204,"Deprecation of constituent map projection 11631 which was in error."
1637,27-7-2011,2011.026,Coordinate Reference System,32061,5458,"This projection should be be used only with Ocotepeque 1935 and not with NAD27."
1638,27-7-2011,2011.026,Coordinate Reference System,32062,5459,"This projection should only be used with Ocotepeque 1935 and not with NAD 27."
1741,12-6-2013,2013.02,Coordinate Reference System,4268,4267,"Ellipsoid scaling moved from datum to map projection to accord with NGS practice."
1413,9-6-2008,2008.042,Coordinate Reference System,3778,3801,"Projection record upon which this CRS is dependent deprecated due to error in scale factor unit."
469,13-10-2002,2002.77,Coordinate Reference System,2244,2965,"Constituent projection deprecated."
468,13-10-2002,2002.77,Coordinate Reference System,2245,2966,"Constituent projection deprecated."
1241,6-2-2007,2007.019,Coordinate Reference System,3073,3463,"Error in projection parameter for projection used by this CRS."
1387,28-5-2008,2008.041,Coordinate Reference System,26814,26847,"Incorrect CS axis units."
1388,28-5-2008,2008.041,Coordinate Reference System,26815,26848,"Incorrect CS axis units."
1393,28-5-2008,2008.041,Coordinate Reference System,26819,26849,"Incorrect CS axis units."
1394,28-5-2008,2008.041,Coordinate Reference System,26820,26850,"Incorrect CS axis units."
270,6-11-2001,2001.45,Coordinate Reference System,26979,2205,"Deprecation of constituent map projection 14100 which was in error."
1395,28-5-2008,2008.041,Coordinate Reference System,26821,26851,"Incorrect CS axis units."
1402,23-6-2008,2008.041,Coordinate Reference System,26822,26852,"Incorrect CS axis units."
1524,5-9-2009,2009.067,Coordinate Reference System,3454,4457,"Associated with incorrect projection."
1405,23-6-2008,2008.041,Coordinate Reference System,26823,26853,"Incorrect CS axis units; erroneous projection parameter values."
41,28-8-2001,2001.3,Coordinate Reference System,2291,2292,"Base geogCRS code is in error."
414,13-7-2002,2002.41,Coordinate Reference System,2292,2954,"Change of base geogCRS name to accord with revised Geomatics Canada practice."
404,13-7-2002,2002.41,Coordinate Reference System,4140,4617,"Change of CRS name to accord with revised Geomatics Canada practice."
580,5-1-2004,2003.38,Coordinate Reference System,4361,4957,"Name changed to omit CRS subtype and thereby reflect that in common usage."
552,5-1-2004,2003.38,Coordinate Reference System,4362,4956,"Name changed to omit CRS subtype and thereby reflect that in common usage."
1931,27-9-2018,2018.056,Coordinate Reference System,8449,8860,"Associated with incorrect datum and incorrect coordinate system."
470,13-10-2002,2002.77,Coordinate Reference System,2889,2967,"Constituent projection deprecated."
471,13-10-2002,2002.77,Coordinate Reference System,2890,2968,"Constituent projection deprecated."
1242,6-2-2007,2007.019,Coordinate Reference System,3076,3464,"Error in projection parameter for projection used by this CRS."
1389,28-5-2008,2008.041,Coordinate Reference System,26825,26855,"Incorrect CS axis units."
1390,28-5-2008,2008.041,Coordinate Reference System,26826,26856,"Incorrect CS axis units."
1128,22-9-2006,2006.85,Coordinate Reference System,3359,3404,"Error in related coordinate system - incorrect unit."
1396,28-5-2008,2008.041,Coordinate Reference System,26830,26857,"Incorrect CS axis units."
1397,28-5-2008,2008.041,Coordinate Reference System,26831,26858,"Incorrect CS axis units."
1398,28-5-2008,2008.041,Coordinate Reference System,26832,26859,"Incorrect CS axis units."
1403,23-6-2008,2008.041,Coordinate Reference System,26833,26860,"Incorrect CS axis units."
39,28-8-2001,2001.32,Coordinate Reference System,2156,2195,"ProjCRS 2156 invalid as linked to projection in wrong hemisphere and has wrong name."
1407,23-6-2008,2008.041,Coordinate Reference System,26834,26861,"Incorrect CS axis units; erroneous projection parameter values."
1408,23-6-2008,2008.041,Coordinate Reference System,26835,26862,"Incorrect CS axis units; erroneous projection parameter values."
1391,28-5-2008,2008.041,Coordinate Reference System,26836,26863,"Incorrect CS axis units."
1392,28-5-2008,2008.041,Coordinate Reference System,26837,26864,"Incorrect CS axis units."
1399,28-5-2008,2008.041,Coordinate Reference System,26841,26865,"Incorrect CS axis units."
1400,28-5-2008,2008.041,Coordinate Reference System,26842,26866,"Incorrect CS axis units."
1401,28-5-2008,2008.041,Coordinate Reference System,26843,26867,"Incorrect CS axis units."
1404,23-6-2008,2008.041,Coordinate Reference System,26844,26868,"Incorrect CS axis units."
1409,23-6-2008,2008.041,Coordinate Reference System,26845,26869,"Incorrect CS axis units; erroneous projection parameter values."
1410,23-6-2008,2008.041,Coordinate Reference System,26846,26870,"Incorrect CS axis units; erroneous projection parameter values."
1842,25-11-2015,2015.059,Coordinate Reference System,27037,7005,"Incorrect assumption regarding base CRS."
1858,25-11-2015,2015.059,Coordinate Reference System,27038,7006,"Incorrect assumption regarding base CRS."
1362,1-11-2007,2007.083,Coordinate Reference System,4902,4901,"Nord de Guerre is a projection. It may also be part of the old German network covering Alsace transformed to be consistent with ATF; this considered a subset of ATF."
2038,30-3-2020,2020.02,Coordinate Reference System,3408,6931,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2039,30-3-2020,2020.02,Coordinate Reference System,3409,6932,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2040,30-3-2020,2020.02,Coordinate Reference System,3410,6933,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2041,30-3-2020,2020.02,Coordinate Reference System,3411,3413,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2042,30-3-2020,2020.02,Coordinate Reference System,3412,3976,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
579,5-1-2004,2003.38,Coordinate Reference System,4363,4959,"Name changed to omit CRS subtype and thereby reflect that in common usage."
