DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
516,27-06-2003,2008.01,Coordinate_Operation,5401,5406,Error in direction of transformation. (Note added 2008-04-12: this record has correct parameter value but incorrect remark).
518,14-08-2003,2003.23,Coordinate_Operation,1889,1965,Error in spelling of transformation name.
519,14-08-2003,2003.24,Coordinate Reference System,4634,4662,Incorrect spelling of name.
520,14-08-2003,2003.24,Coordinate Reference System,2982,3060,Incorrect spelling of name.
521,14-08-2003,2003.24,Coordinate_Operation,1918,1962,Error in spelling of transformation name.
522,14-08-2003,2003.24,Coordinate_Operation,1929,1963,Error in spelling of transformation name.
523,14-08-2003,2003.25,Coordinate_Operation,1933,1964,Incorrect spelling of transformation name.
524,14-08-2003,2003.23,Coordinate_Operation,1945,,Error in dZ parameter value of tfm from which this is taken. Copy to WGS 84 not replaced by EPSG as information source now has a directly determined replacement (tfm code 1987).
525,14-08-2003,2003.23,Coordinate_Operation,1944,,Error in rX parameter value. This EPSG copy to WGS 84 not replaced as superseded by direct determination Lisbon to WGS 84 (4) (tfm code 1988).
526,28-11-2003,2003.34,Coordinate_Operation,1789,1995,Incorrect spelling of transformation name
527,23-12-2003,2003.23,Coordinate_Operation,1792,1992,Error in sign of dZ parameter value.
528,23-12-2003,2003.23,Coordinate_Operation,1790,1997,Error in rX parameter value.
529,05-01-2004,2003.38,Coordinate Reference System,4340,4930,Name changed to omit CRS subtype and thereby reflect that in common usage.
530,05-01-2004,2003.38,Coordinate Reference System,4344,4932,Name changed to omit CRS subtype and thereby reflect that in common usage.
531,05-01-2004,2003.38,Coordinate Reference System,4342,4934,Name changed to omit CRS subtype and thereby reflect that in common usage.
532,05-01-2004,2003.38,Coordinate Reference System,4346,4936,Name changed to omit CRS subtype and thereby reflect that in common usage.
533,05-01-2004,2003.38,Coordinate Reference System,4348,4938,Name changed to omit CRS subtype and thereby reflect that in common usage.
534,05-01-2004,2003.38,Coordinate Reference System,4350,4940,Name changed to omit CRS subtype and thereby reflect that in common usage.
535,05-01-2004,2003.38,Coordinate Reference System,4352,4942,Name changed to omit CRS subtype and thereby reflect that in common usage.
536,05-01-2004,2003.38,Coordinate Reference System,4387,4944,Name changed to omit CRS subtype and thereby reflect that in common usage.
537,05-01-2004,2003.38,Coordinate Reference System,4385,4919,Name changed to omit CRS subtype and thereby reflect that in common usage.
538,05-01-2004,2003.38,Coordinate Reference System,4330,4910,Name changed to omit CRS subtype and thereby reflect that in common usage.
539,05-01-2004,2003.38,Coordinate Reference System,4331,4911,Name changed to omit CRS subtype and thereby reflect that in common usage.
540,05-01-2004,2003.38,Coordinate Reference System,4332,4912,Name changed to omit CRS subtype and thereby reflect that in common usage.
541,05-01-2004,2003.38,Coordinate Reference System,4333,4913,Name changed to omit CRS subtype and thereby reflect that in common usage.
542,05-01-2004,2003.38,Coordinate Reference System,4334,4914,Name changed to omit CRS subtype and thereby reflect that in common usage.
543,05-01-2004,2003.38,Coordinate Reference System,4335,4915,Name changed to omit CRS subtype and thereby reflect that in common usage.
544,05-01-2004,2003.38,Coordinate Reference System,4336,4916,Name changed to omit CRS subtype and thereby reflect that in common usage.
545,05-01-2004,2003.38,Coordinate Reference System,4337,4917,Name changed to omit CRS subtype and thereby reflect that in common usage.
546,05-01-2004,2003.38,Coordinate Reference System,4338,4918,Name changed to omit CRS subtype and thereby reflect that in common usage.
547,05-01-2004,2003.38,Coordinate Reference System,4354,4946,Name changed to omit CRS subtype and thereby reflect that in common usage.
548,05-01-2004,2003.38,Coordinate Reference System,4389,4948,Name changed to omit CRS subtype and thereby reflect that in common usage.
549,05-01-2004,2003.38,Coordinate Reference System,4356,4950,Name changed to omit CRS subtype and thereby reflect that in common usage.
550,05-01-2004,2003.38,Coordinate Reference System,4358,4952,Name changed to omit CRS subtype and thereby reflect that in common usage.
551,05-01-2004,2003.38,Coordinate Reference System,4360,4954,Name changed to omit CRS subtype and thereby reflect that in common usage.
552,05-01-2004,2003.38,Coordinate Reference System,4362,4956,Name changed to omit CRS subtype and thereby reflect that in common usage.
553,05-01-2004,2003.38,Coordinate Reference System,4364,4958,Name changed to omit CRS subtype and thereby reflect that in common usage.
554,05-01-2004,2003.38,Coordinate Reference System,4366,4960,Name changed to omit CRS subtype and thereby reflect that in common usage.
555,05-01-2004,2003.38,Coordinate Reference System,4368,4962,Name changed to omit CRS subtype and thereby reflect that in common usage.
556,05-01-2004,2003.38,Coordinate Reference System,4370,4964,Name changed to omit CRS subtype and thereby reflect that in common usage.
557,05-01-2004,2003.38,Coordinate Reference System,4372,4966,Name changed to omit CRS subtype and thereby reflect that in common usage.
558,05-01-2004,2003.38,Coordinate Reference System,4382,4968,Name changed to omit CRS subtype and thereby reflect that in common usage.
559,05-01-2004,2003.38,Coordinate Reference System,4374,4970,Name changed to omit CRS subtype and thereby reflect that in common usage.
560,05-01-2004,2003.38,Coordinate Reference System,4384,4972,Name changed to omit CRS subtype and thereby reflect that in common usage.
561,05-01-2004,2003.38,Coordinate Reference System,4376,4974,Name changed to omit CRS subtype and thereby reflect that in common usage.
562,05-01-2004,2003.38,Coordinate Reference System,4378,4976,Name changed to omit CRS subtype and thereby reflect that in common usage.
563,05-01-2004,2003.38,Coordinate Reference System,4328,4978,Name changed to omit CRS subtype and thereby reflect that in common usage.
564,05-01-2004,2003.38,Coordinate Reference System,4380,4980,Name changed to omit CRS subtype and thereby reflect that in common usage.
567,05-01-2004,2003.38,Coordinate Reference System,4388,4949,Name changed to omit CRS subtype and thereby reflect that in common usage.
568,05-01-2004,2003.38,Coordinate Reference System,4386,4945,Name changed to omit CRS subtype and thereby reflect that in common usage.
569,05-01-2004,2003.38,Coordinate Reference System,4383,4973,Name changed to omit CRS subtype and thereby reflect that in common usage.
570,05-01-2004,2003.38,Coordinate Reference System,4381,4969,Name changed to omit CRS subtype and thereby reflect that in common usage.
571,05-01-2004,2003.38,Coordinate Reference System,4379,4981,Name changed to omit CRS subtype and thereby reflect that in common usage.
572,05-01-2004,2003.38,Coordinate Reference System,4377,4977,Name changed to omit CRS subtype and thereby reflect that in common usage.
573,05-01-2004,2003.38,Coordinate Reference System,4375,4975,Name changed to omit CRS subtype and thereby reflect that in common usage.
574,05-01-2004,2003.38,Coordinate Reference System,4373,4971,Name changed to omit CRS subtype and thereby reflect that in common usage.
575,05-01-2004,2003.38,Coordinate Reference System,4371,4967,Name changed to omit CRS subtype and thereby reflect that in common usage.
576,05-01-2004,2003.38,Coordinate Reference System,4369,4965,Name changed to omit CRS subtype and thereby reflect that in common usage.
577,05-01-2004,2003.38,Coordinate Reference System,4367,4963,Name changed to omit CRS subtype and thereby reflect that in common usage.
578,05-01-2004,2003.38,Coordinate Reference System,4365,4961,Name changed to omit CRS subtype and thereby reflect that in common usage.
579,05-01-2004,2003.38,Coordinate Reference System,4363,4959,Name changed to omit CRS subtype and thereby reflect that in common usage.
580,05-01-2004,2003.38,Coordinate Reference System,4361,4957,Name changed to omit CRS subtype and thereby reflect that in common usage.
581,05-01-2004,2003.38,Coordinate Reference System,4359,4955,Name changed to omit CRS subtype and thereby reflect that in common usage.
582,05-01-2004,2003.38,Coordinate Reference System,4357,4953,Name changed to omit CRS subtype and thereby reflect that in common usage.
583,05-01-2004,2003.38,Coordinate Reference System,4355,4951,Name changed to omit CRS subtype and reference to ETRS89 and thereby reflect that in common usage.
584,05-01-2004,2003.38,Coordinate Reference System,4353,4947,Name changed to omit CRS subtype and thereby reflect that in common usage.
585,05-01-2004,2003.38,Coordinate Reference System,4351,4943,Name changed to omit CRS subtype and thereby reflect that in common usage.
586,05-01-2004,2003.38,Coordinate Reference System,4349,4941,Name changed to omit CRS subtype and thereby reflect that in common usage.
587,05-01-2004,2003.38,Coordinate Reference System,4347,4939,Name changed to omit CRS subtype and thereby reflect that in common usage.
588,05-01-2004,2003.38,Coordinate Reference System,4345,4937,Name changed to omit CRS subtype and thereby reflect that in common usage.
589,05-01-2004,2003.38,Coordinate Reference System,4343,4933,Name changed to omit CRS subtype and thereby reflect that in common usage.
590,05-01-2004,2003.38,Coordinate Reference System,4341,4935,Name changed to omit CRS subtype and thereby reflect that in common usage.
591,05-01-2004,2003.38,Coordinate Reference System,4339,4931,Name changed to omit CRS subtype and thereby reflect that in common usage.
592,05-01-2004,2003.38,Coordinate Reference System,4329,4979,Name changed to omit CRS subtype and thereby reflect that in common usage.
593,06-01-2004,2003.381,Coordinate Reference System,4126,4669,Name changed to omit reference to ETRS89.
595,07-01-2004,2003.39,Coordinate Reference System,61206405,4120,EPSG no longer supports this system.
596,07-01-2004,2003.39,Coordinate Reference System,61216405,4121,EPSG no longer supports this system.
597,07-01-2004,2003.39,Coordinate Reference System,61226405,4122,EPSG no longer supports this system.
598,07-01-2004,2003.39,Coordinate Reference System,61236405,4123,EPSG no longer supports this system.
599,07-01-2004,2003.39,Coordinate Reference System,61246405,4124,EPSG no longer supports this system.
600,07-01-2004,2003.39,Coordinate Reference System,61266405,4126,EPSG no longer supports this system.
601,07-01-2004,2003.39,Coordinate Reference System,61266413,4126,EPSG no longer supports this system.
602,07-01-2004,2003.39,Coordinate Reference System,61276405,4127,EPSG no longer supports this system.
603,07-01-2004,2003.39,Coordinate Reference System,61286405,4128,EPSG no longer supports this system.
604,07-01-2004,2003.39,Coordinate Reference System,61296405,4129,EPSG no longer supports this system.
605,07-01-2004,2003.39,Coordinate Reference System,61306405,4130,EPSG no longer supports this system.
606,07-01-2004,2003.39,Coordinate Reference System,61306413,4130,EPSG no longer supports this system.
607,07-01-2004,2003.39,Coordinate Reference System,61316405,4131,EPSG no longer supports this system.
608,07-01-2004,2003.39,Coordinate Reference System,61326405,4132,EPSG no longer supports this system.
609,07-01-2004,2003.39,Coordinate Reference System,61336405,4133,EPSG no longer supports this system.
610,07-01-2004,2003.39,Coordinate Reference System,61346405,4134,EPSG no longer supports this system.
611,07-01-2004,2003.39,Coordinate Reference System,61356405,4135,EPSG no longer supports this system.
612,07-01-2004,2003.39,Coordinate Reference System,61366405,4136,EPSG no longer supports this system.
613,07-01-2004,2003.39,Coordinate Reference System,61376405,4137,EPSG no longer supports this system.
614,07-01-2004,2003.39,Coordinate Reference System,61386405,4138,EPSG no longer supports this system.
615,07-01-2004,2003.39,Coordinate Reference System,61396405,4139,EPSG no longer supports this system.
616,07-01-2004,2003.39,Coordinate Reference System,61406405,4140,EPSG no longer supports this system.
617,07-01-2004,2003.39,Coordinate Reference System,61406413,4140,EPSG no longer supports this system.
618,07-01-2004,2003.39,Coordinate Reference System,61416405,4141,EPSG no longer supports this system.
620,07-01-2004,2003.39,Coordinate Reference System,61426405,4142,EPSG no longer supports this system.
621,07-01-2004,2003.39,Coordinate Reference System,61436405,4143,EPSG no longer supports this system.
622,07-01-2004,2003.39,Coordinate Reference System,61446405,4144,EPSG no longer supports this system.
623,07-01-2004,2003.39,Coordinate Reference System,61456405,4145,EPSG no longer supports this system.
624,07-01-2004,2003.39,Coordinate Reference System,61466405,4146,EPSG no longer supports this system.
625,07-01-2004,2003.39,Coordinate Reference System,61476405,4147,EPSG no longer supports this system.
626,07-01-2004,2003.39,Coordinate Reference System,61486405,4148,EPSG no longer supports this system.
627,07-01-2004,2003.39,Coordinate Reference System,61486413,4148,EPSG no longer supports this system.
628,07-01-2004,2003.39,Coordinate Reference System,61496405,4149,EPSG no longer supports this system.
629,07-01-2004,2003.39,Coordinate Reference System,61506405,4150,EPSG no longer supports this system.
630,07-01-2004,2003.39,Coordinate Reference System,61516405,4151,EPSG no longer supports this system.
631,07-01-2004,2003.39,Coordinate Reference System,61516413,4151,EPSG no longer supports this system.
632,07-01-2004,2003.39,Coordinate Reference System,61526405,4152,EPSG no longer supports this system.
633,07-01-2004,2003.39,Coordinate Reference System,61526413,4152,EPSG no longer supports this system.
634,07-01-2004,2003.39,Coordinate Reference System,61536405,4153,EPSG no longer supports this system.
635,07-01-2004,2003.39,Coordinate Reference System,61546405,4154,EPSG no longer supports this system.
636,07-01-2004,2003.39,Coordinate Reference System,61556405,4155,EPSG no longer supports this system.
637,07-01-2004,2003.39,Coordinate Reference System,61566405,4156,EPSG no longer supports this system.
638,07-01-2004,2003.39,Coordinate Reference System,61576405,4157,EPSG no longer supports this system.
639,07-01-2004,2003.39,Coordinate Reference System,61586405,4158,EPSG no longer supports this system.
640,07-01-2004,2003.39,Coordinate Reference System,61596405,4159,EPSG no longer supports this system.
641,07-01-2004,2003.39,Coordinate Reference System,61606405,4160,EPSG no longer supports this system.
642,07-01-2004,2003.39,Coordinate Reference System,61616405,4161,EPSG no longer supports this system.
643,07-01-2004,2003.39,Coordinate Reference System,61626405,4162,EPSG no longer supports this system.
644,07-01-2004,2003.39,Coordinate Reference System,61636405,4163,EPSG no longer supports this system.
645,07-01-2004,2003.39,Coordinate Reference System,61636413,4163,EPSG no longer supports this system.
646,07-01-2004,2003.39,Coordinate Reference System,61646405,4164,EPSG no longer supports this system.
647,07-01-2004,2003.39,Coordinate Reference System,61656405,4165,EPSG no longer supports this system.
648,07-01-2004,2003.39,Coordinate Reference System,61666405,4166,EPSG no longer supports this system.
649,07-01-2004,2003.39,Coordinate Reference System,61676405,4167,EPSG no longer supports this system.
650,07-01-2004,2003.38,Coordinate Reference System,61676413,4167,EPSG no longer supports this system.
651,07-01-2004,2003.39,Coordinate Reference System,61686405,4168,EPSG no longer supports this system.
652,07-01-2004,2003.39,Coordinate Reference System,61696405,4169,EPSG no longer supports this system.
653,07-01-2004,2003.39,Coordinate Reference System,61706405,4170,EPSG no longer supports this system.
654,07-01-2004,2003.39,Coordinate Reference System,61706413,4170,EPSG no longer supports this system.
655,07-01-2004,2003.39,Coordinate Reference System,61716405,4171,EPSG no longer supports this system.
656,07-01-2004,2003.39,Coordinate Reference System,61716413,4171,EPSG no longer supports this system.
657,07-01-2004,2003.39,Coordinate Reference System,61736405,4173,EPSG no longer supports this system.
658,07-01-2004,2003.39,Coordinate Reference System,61736413,4173,EPSG no longer supports this system.
659,07-01-2004,2003.39,Coordinate Reference System,61746405,4174,EPSG no longer supports this system.
660,07-01-2004,2003.39,Coordinate Reference System,61756405,4175,EPSG no longer supports this system.
661,07-01-2004,2003.39,Coordinate Reference System,61766405,4176,EPSG no longer supports this system.
662,07-01-2004,2003.39,Coordinate Reference System,61766413,4176,EPSG no longer supports this system.
663,07-01-2004,2003.39,Coordinate Reference System,61786405,4178,EPSG no longer supports this system.
664,07-01-2004,2003.39,Coordinate Reference System,61796405,4179,EPSG no longer supports this system.
665,07-01-2004,2003.39,Coordinate Reference System,61806405,4180,EPSG no longer supports this system.
666,07-01-2004,2003.39,Coordinate Reference System,61806413,4180,EPSG no longer supports this system.
667,07-01-2004,2003.39,Coordinate Reference System,61816405,4181,EPSG no longer supports this system.
668,07-01-2004,2003.39,Coordinate Reference System,61826405,4182,EPSG no longer supports this system.
669,07-01-2004,2003.39,Coordinate Reference System,61836405,4183,EPSG no longer supports this system.
670,07-01-2004,2003.39,Coordinate Reference System,61846405,4184,EPSG no longer supports this system.
671,07-01-2004,2003.39,Coordinate Reference System,61886405,4188,EPSG no longer supports this system.
672,07-01-2004,2003.39,Coordinate Reference System,61896405,4189,EPSG no longer supports this system.
673,07-01-2004,2003.39,Coordinate Reference System,61896413,4189,EPSG no longer supports this system.
674,07-01-2004,2003.39,Coordinate Reference System,61906405,4190,EPSG no longer supports this system.
675,07-01-2004,2003.39,Coordinate Reference System,61906413,4190,EPSG no longer supports this system.
676,07-01-2004,2003.39,Coordinate Reference System,61916405,4191,EPSG no longer supports this system.
677,07-01-2004,2003.39,Coordinate Reference System,61926405,4192,EPSG no longer supports this system.
678,07-01-2004,2003.39,Coordinate Reference System,61936405,4193,EPSG no longer supports this system.
679,07-01-2004,2003.39,Coordinate Reference System,61946405,4194,EPSG no longer supports this system.
680,07-01-2004,2003.39,Coordinate Reference System,61956405,4195,EPSG no longer supports this system.
681,07-01-2004,2003.39,Coordinate Reference System,61966405,4196,EPSG no longer supports this system.
682,07-01-2004,2003.39,Coordinate Reference System,61976405,4197,EPSG no longer supports this system.
683,07-01-2004,2003.39,Coordinate Reference System,61986405,4198,EPSG no longer supports this system.
684,07-01-2004,2003.39,Coordinate Reference System,61996405,4199,EPSG no longer supports this system.
685,07-01-2004,2003.39,Coordinate Reference System,62006405,4200,EPSG no longer supports this system.
686,07-01-2004,2003.39,Coordinate Reference System,62016405,4201,EPSG no longer supports this system.
687,07-01-2004,2003.39,Coordinate Reference System,62026405,4202,EPSG no longer supports this system.
688,07-01-2004,2003.39,Coordinate Reference System,62036405,4203,EPSG no longer supports this system.
689,07-01-2004,2003.39,Coordinate Reference System,62046405,4204,EPSG no longer supports this system.
690,07-01-2004,2003.39,Coordinate Reference System,62056405,4205,EPSG no longer supports this system.
691,07-01-2004,2003.39,Coordinate Reference System,62066405,4206,EPSG no longer supports this system.
692,07-01-2004,2003.39,Coordinate Reference System,62076405,4207,EPSG no longer supports this system.
693,07-01-2004,2003.39,Coordinate Reference System,62086405,4208,EPSG no longer supports this system.
694,07-01-2004,2003.39,Coordinate Reference System,62096405,4209,EPSG no longer supports this system.
695,07-01-2004,2003.39,Coordinate Reference System,62106405,4210,EPSG no longer supports this system.
696,07-01-2004,2003.39,Coordinate Reference System,62116405,4211,EPSG no longer supports this system.
697,07-01-2004,2003.39,Coordinate Reference System,62126405,4212,EPSG no longer supports this system.
698,07-01-2004,2003.39,Coordinate Reference System,62136405,4213,EPSG no longer supports this system.
699,07-01-2004,2003.39,Coordinate Reference System,62146405,4214,EPSG no longer supports this system.
700,07-01-2004,2003.39,Coordinate Reference System,62156405,4215,EPSG no longer supports this system.
701,07-01-2004,2003.39,Coordinate Reference System,62166405,4216,EPSG no longer supports this system.
702,07-01-2004,2003.39,Coordinate Reference System,62186405,4218,EPSG no longer supports this system.
703,07-01-2004,2003.39,Coordinate Reference System,62196405,4219,EPSG no longer supports this system.
704,07-01-2004,2003.39,Coordinate Reference System,62206405,4220,EPSG no longer supports this system.
705,07-01-2004,2003.39,Coordinate Reference System,62216405,4221,EPSG no longer supports this system.
706,07-01-2004,2003.39,Coordinate Reference System,62226405,4222,EPSG no longer supports this system.
707,07-01-2004,2003.39,Coordinate Reference System,62236405,4223,EPSG no longer supports this system.
708,07-01-2004,2003.39,Coordinate Reference System,62246405,4224,EPSG no longer supports this system.
709,07-01-2004,2003.39,Coordinate Reference System,62256405,4225,EPSG no longer supports this system.
710,07-01-2004,2003.39,Coordinate Reference System,62276405,4227,EPSG no longer supports this system.
711,07-01-2004,2003.39,Coordinate Reference System,62296405,4229,EPSG no longer supports this system.
713,07-01-2004,2003.39,Coordinate Reference System,62306405,4230,EPSG no longer supports this system.
715,07-01-2004,2003.39,Coordinate Reference System,62316405,4231,EPSG no longer supports this system.
716,07-01-2004,2003.39,Coordinate Reference System,62326405,4232,EPSG no longer supports this system.
717,07-01-2004,2003.39,Coordinate Reference System,62336405,4233,EPSG no longer supports this system.
718,07-01-2004,2003.39,Coordinate Reference System,62366405,4236,EPSG no longer supports this system.
719,07-01-2004,2003.39,Coordinate Reference System,62376405,4237,EPSG no longer supports this system.
720,07-01-2004,2003.39,Coordinate Reference System,62386405,4238,EPSG no longer supports this system.
721,07-01-2004,2003.39,Coordinate Reference System,62396405,4239,EPSG no longer supports this system.
722,07-01-2004,2003.39,Coordinate Reference System,62406405,4240,EPSG no longer supports this system.
723,07-01-2004,2003.39,Coordinate Reference System,62416405,4241,EPSG no longer supports this system.
724,07-01-2004,2003.39,Coordinate Reference System,62426405,4242,EPSG no longer supports this system.
725,07-01-2004,2003.39,Coordinate Reference System,62436405,4243,EPSG no longer supports this system.
726,07-01-2004,2003.39,Coordinate Reference System,62446405,4244,EPSG no longer supports this system.
727,07-01-2004,2003.39,Coordinate Reference System,62456405,4245,EPSG no longer supports this system.
728,07-01-2004,2003.39,Coordinate Reference System,62466405,4246,EPSG no longer supports this system.
729,07-01-2004,2003.39,Coordinate Reference System,62476405,4247,EPSG no longer supports this system.
730,07-01-2004,2003.39,Coordinate Reference System,62486405,4248,EPSG no longer supports this system.
731,07-01-2004,2003.39,Coordinate Reference System,62496405,4249,EPSG no longer supports this system.
732,07-01-2004,2003.39,Coordinate Reference System,62506405,4250,EPSG no longer supports this system.
733,07-01-2004,2003.39,Coordinate Reference System,62516405,4251,EPSG no longer supports this system.
734,07-01-2004,2003.39,Coordinate Reference System,62526405,4252,EPSG no longer supports this system.
735,07-01-2004,2003.39,Coordinate Reference System,62536405,4253,EPSG no longer supports this system.
736,07-01-2004,2003.39,Coordinate Reference System,62546405,4254,EPSG no longer supports this system.
737,07-01-2004,2003.39,Coordinate Reference System,62556405,4255,EPSG no longer supports this system.
738,07-01-2004,2003.39,Coordinate Reference System,62566405,4256,EPSG no longer supports this system.
739,07-01-2004,2003.39,Coordinate Reference System,62576405,4257,EPSG no longer supports this system.
740,07-01-2004,2003.39,Coordinate Reference System,62586405,4258,EPSG no longer supports this system.
741,07-01-2004,2003.39,Coordinate Reference System,62586413,4258,EPSG no longer supports this system.
742,07-01-2004,2003.39,Coordinate Reference System,62596405,4259,EPSG no longer supports this system.
743,07-01-2004,2003.39,Coordinate Reference System,62616405,4261,EPSG no longer supports this system.
744,07-01-2004,2003.39,Coordinate Reference System,62626405,4262,EPSG no longer supports this system.
745,07-01-2004,2003.39,Coordinate Reference System,62636405,4263,EPSG no longer supports this system.
746,07-01-2004,2003.39,Coordinate Reference System,62646405,4264,EPSG no longer supports this system.
747,07-01-2004,2003.39,Coordinate Reference System,62656405,4265,EPSG no longer supports this system.
748,07-01-2004,2003.39,Coordinate Reference System,62666405,4266,EPSG no longer supports this system.
749,07-01-2004,2003.39,Coordinate Reference System,62676405,4267,EPSG no longer supports this system.
750,07-01-2004,2003.39,Coordinate Reference System,62686405,4268,EPSG no longer supports this system.
751,07-01-2004,2003.39,Coordinate Reference System,62696405,4269,EPSG no longer supports this system.
752,07-01-2004,2003.39,Coordinate Reference System,62706405,4270,EPSG no longer supports this system.
753,07-01-2004,2003.39,Coordinate Reference System,62716405,4271,EPSG no longer supports this system.
754,07-01-2004,2003.39,Coordinate Reference System,62726405,4272,EPSG no longer supports this system.
755,07-01-2004,2003.39,Coordinate Reference System,62736405,4273,EPSG no longer supports this system.
756,07-01-2004,2003.39,Coordinate Reference System,62746405,4274,EPSG no longer supports this system.
757,07-01-2004,2003.39,Coordinate Reference System,62756405,4275,EPSG no longer supports this system.
758,07-01-2004,2003.39,Coordinate Reference System,62766405,4276,EPSG no longer supports this system.
759,07-01-2004,2003.39,Coordinate Reference System,62776405,4277,EPSG no longer supports this system.
760,07-01-2004,2003.39,Coordinate Reference System,62786405,4278,EPSG no longer supports this system.
761,07-01-2004,2003.39,Coordinate Reference System,62796405,4279,EPSG no longer supports this system.
762,07-01-2004,2003.39,Coordinate Reference System,62806405,4280,EPSG no longer supports this system.
764,07-01-2004,2003.39,Coordinate Reference System,62816405,4281,EPSG no longer supports this system.
765,07-01-2004,2003.39,Coordinate Reference System,62826405,4282,EPSG no longer supports this system.
766,07-01-2004,2003.39,Coordinate Reference System,62836405,4283,EPSG no longer supports this system.
767,07-01-2004,2003.39,Coordinate Reference System,62846405,4284,EPSG no longer supports this system.
768,07-01-2004,2003.39,Coordinate Reference System,62836413,4283,EPSG no longer supports this system.
769,07-01-2004,2003.39,Coordinate Reference System,62856405,4285,EPSG no longer supports this system.
770,07-01-2004,2003.39,Coordinate Reference System,62866405,4286,EPSG no longer supports this system.
771,07-01-2004,2003.39,Coordinate Reference System,62886405,4288,EPSG no longer supports this system.
772,07-01-2004,2003.39,Coordinate Reference System,62896405,4289,EPSG no longer supports this system.
773,07-01-2004,2003.39,Coordinate Reference System,62926405,4292,EPSG no longer supports this system.
774,07-01-2004,2003.39,Coordinate Reference System,62936405,4293,EPSG no longer supports this system.
775,07-01-2004,2003.39,Coordinate Reference System,62956405,4295,EPSG no longer supports this system.
776,07-01-2004,2003.39,Coordinate Reference System,62976405,4297,EPSG no longer supports this system.
777,07-01-2004,2003.39,Coordinate Reference System,62986405,4298,EPSG no longer supports this system.
778,07-01-2004,2003.39,Coordinate Reference System,62996405,4299,EPSG no longer supports this system.
779,07-01-2004,2003.39,Coordinate Reference System,63006405,4300,EPSG no longer supports this system.
780,07-01-2004,2003.39,Coordinate Reference System,63016405,4301,EPSG no longer supports this system.
781,07-01-2004,2003.39,Coordinate Reference System,63026405,4302,EPSG no longer supports this system.
782,07-01-2004,2003.39,Coordinate Reference System,63036405,4303,EPSG no longer supports this system.
783,07-01-2004,2003.39,Coordinate Reference System,63046405,4304,EPSG no longer supports this system.
784,07-01-2004,2003.39,Coordinate Reference System,63066405,4306,EPSG no longer supports this system.
785,07-01-2004,2003.39,Coordinate Reference System,63076405,4307,EPSG no longer supports this system.
786,07-01-2004,2003.39,Coordinate Reference System,63086405,4308,EPSG no longer supports this system.
787,07-01-2004,2003.39,Coordinate Reference System,63096405,4309,EPSG no longer supports this system.
788,07-01-2004,2003.39,Coordinate Reference System,63106405,4310,EPSG no longer supports this system.
789,07-01-2004,2003.39,Coordinate Reference System,63116405,4311,EPSG no longer supports this system.
790,07-01-2004,2003.39,Coordinate Reference System,63126405,4312,EPSG no longer supports this system.
791,07-01-2004,2003.39,Coordinate Reference System,63136405,4313,EPSG no longer supports this system.
792,07-01-2004,2003.39,Coordinate Reference System,63146405,4314,EPSG no longer supports this system.
793,07-01-2004,2003.39,Coordinate Reference System,63156405,4315,EPSG no longer supports this system.
794,07-01-2004,2003.39,Coordinate Reference System,63166405,4316,EPSG no longer supports this system.
795,07-01-2004,2003.39,Coordinate Reference System,63176405,4317,EPSG no longer supports this system.
796,07-01-2004,2003.39,Coordinate Reference System,63186405,4318,EPSG no longer supports this system.
797,07-01-2004,2003.39,Coordinate Reference System,63196405,4319,EPSG no longer supports this system.
798,07-01-2004,2003.39,Coordinate Reference System,63226405,4322,EPSG no longer supports this system.
799,07-01-2004,2003.39,Coordinate Reference System,63246405,4324,EPSG no longer supports this system.
800,07-01-2004,2003.39,Coordinate Reference System,63266405,4326,EPSG no longer supports this system.
801,07-01-2004,2003.39,Coordinate Reference System,63266406,4326,EPSG no longer supports this system.
802,07-01-2004,2003.39,Coordinate Reference System,63266407,4326,EPSG no longer supports this system.
803,07-01-2004,2003.39,Coordinate Reference System,63266408,4326,EPSG no longer supports this system.
804,07-01-2004,2003.39,Coordinate Reference System,63266409,4326,EPSG no longer supports this system.
805,07-01-2004,2003.39,Coordinate Reference System,63266410,4326,EPSG no longer supports this system.
806,07-01-2004,2003.39,Coordinate Reference System,63266411,4326,EPSG no longer supports this system.
807,07-01-2004,2003.39,Coordinate Reference System,63266412,4326,EPSG no longer supports this system.
808,07-01-2004,2003.39,Coordinate Reference System,63266413,4326,EPSG no longer supports this system.
809,07-01-2004,2003.39,Coordinate Reference System,63266414,4326,EPSG no longer supports this system.
810,07-01-2004,2003.39,Coordinate Reference System,63266415,4326,EPSG no longer supports this system.
811,07-01-2004,2003.39,Coordinate Reference System,63266416,4326,EPSG no longer supports this system.
812,07-01-2004,2003.39,Coordinate Reference System,63266417,4326,EPSG no longer supports this system.
813,07-01-2004,2003.39,Coordinate Reference System,63266418,4326,EPSG no longer supports this system.
814,07-01-2004,2003.39,Coordinate Reference System,63266419,4326,EPSG no longer supports this system.
815,07-01-2004,2003.39,Coordinate Reference System,63266420,4326,EPSG no longer supports this system.
816,07-01-2004,2003.39,Coordinate Reference System,66006405,4600,EPSG no longer supports this system.
817,07-01-2004,2003.39,Coordinate Reference System,66016405,4601,EPSG no longer supports this system.
818,07-01-2004,2003.39,Coordinate Reference System,66026405,4602,EPSG no longer supports this system.
